"aphiaID";"kingdom";"phylum";"class";"order";"family";"genus"
1451010;"Animalia";"Chordata";"Mammalia";"Rodentia";"Cricetidae";NA
277832;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Hemiscylliidae";"Chiloscyllium"
104196;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Paracalanidae";"Paracalanus"
21890;"Fungi";"Basidiomycota";NA;NA;NA;NA
218378;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Malacanthidae";"Malacanthus"
217692;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Diaphus"
125555;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Priacanthidae";NA
225068;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Carinariidae";"Cardiapoda"
144252;"Plantae";"Rhodophyta";"Florideophyceae";"Rhodymeniales";"Rhodymeniaceae";"Rhodymenia"
374760;"Plantae";"Rhodophyta";"Florideophyceae";"Gelidiales";"Gelidiellaceae";"Gelidiella"
212966;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Pomacentrus"
169121;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Desmacididae";"Desmapsamma"
391508;"Chromista";"Myzozoa";"Dinophyceae";"Gonyaulacales";"Amphidomataceae";"Azadinium"
217529;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Rhinomuraena"
762353;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Syllis"
272702;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Gonichthys"
106363;"Animalia";"Ctenophora";"Tentaculata";"Cestida";"Cestidae";"Cestum"
159349;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Diplectrum"
105753;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Dasyatidae";"Taeniura"
23104;"Animalia";"Mollusca";"Solenogastres";NA;"Proneomeniidae";NA
125960;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Coryphaenidae";"Coryphaena"
158836;"Animalia";"Chordata";"Teleostei";"Stomiiformes";"Sternoptychidae";"Argyropelecus"
125822;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Gonichthys"
132079;"Animalia";"Porifera";"Demospongiae";"Tethyida";"Timeidae";"Timea"
138298;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea"
191418;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Halichondria"
334043;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Myrianida"
100780;"Animalia";"Cnidaria";"Hexacorallia";"Ceriantharia";"Arachnactidae";"Isarachnanthus"
272735;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Symbolophorus"
276546;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
289484;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Asyncorynidae";"Asyncoryne"
126306;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Nemichthyidae";"Nemichthys"
514130;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Sergestidae";"Neosergestes"
219657;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Ctenochaetus"
280168;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Chriolepis"
126536;"Animalia";"Chordata";"Teleostei";"Lophiiformes";"Centrophrynidae";"Centrophryne"
126626;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Myctophum"
275256;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Canthigaster"
106776;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Alpheidae";NA
282869;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Stathmonotus"
135427;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Diphyidae";"Lensia"
217920;"Animalia";"Chordata";"Teleostei";"Holocentriformes";"Holocentridae";"Myripristis"
1484417;"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Cyanocitta"
125596;"Animalia";"Chordata";"Teleostei";"Perciformes";"Sebastidae";NA
1733349;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Lithophyllaceae";"Lithophyllum"
264890;"Animalia";"Chaetognatha";"Sagittoidea";"Aphragmophora";"Sagittidae";"Aidanosagitta"
137215;"Animalia";"Chordata";"Thaliacea";"Doliolida";"Doliolidae";NA
106402;"Animalia";"Ctenophora";"Tentaculata";"Lobata";"Ocyropsidae";"Ocyropsis"
106952;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Paractaea"
601384;"Plantae";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellaceae";"Auxenochlorella"
128950;"Animalia";"Arthropoda";"Copepoda";"Cyclopoida";"Oncaeidae";"Oncaea"
279847;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Tripterygiidae";"Axoclinus"
196554;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Diphyidae";"Chelophyes"
135417;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Diphyidae";"Chelophyes"
886583;"Animalia";"Rotifera";"Eurotatoria";NA;"Adinetidae";"Adineta"
217475;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Enchelynassa"
126568;"Animalia";"Chordata";"Teleostei";"Lophiiformes";"Oneirodidae";"Microlophichthys"
225739;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Campanulariidae";"Clytia"
137779;"Animalia";"Mollusca";"Polyplacophora";"Chitonida";"Chitonidae";"Chiton"
280652;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Emblemaria"
125505;"Animalia";"Chordata";"Teleostei";"Ophidiiformes";"Ophidiidae";NA
126811;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Naucrates"
275895;"Animalia";"Chordata";"Teleostei";"Ophidiiformes";"Ophidiidae";"Dicrolene"
131954;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Hymedesmiidae";"Plocamionida"
276523;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
274945;"Animalia";"Chordata";"Teleostei";"Stomiiformes";"Gonostomatidae";"Cyclothone"
274943;"Animalia";"Chordata";"Teleostei";"Stomiiformes";"Gonostomatidae";"Cyclothone"
370030;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Delesseriaceae";"Phrix"
125788;"Animalia";"Chordata";"Teleostei";"Lampriformes";"Trachipteridae";"Trachipterus"
342291;"Animalia";"Mollusca";"Cephalopoda";"Oegopsida";"Ommastrephidae";"Dosidicus"
217869;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Exocoetidae";"Exocoetus"
1371;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";NA;NA
138803;"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Argonautidae";"Argonauta"
158540;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Dasyatidae";"Pteroplatytrygon"
192555;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Mycalidae";"Mycale"
154831;"Animalia";"Chordata";"Teleostei";"Stomiiformes";"Gonostomatidae";"Cyclothone"
293658;"Animalia";"Chordata";"Teleostei";"Mugiliformes";"Mugilidae";"Mugil"
305414;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Trichiuridae";"Trichiurus"
151426;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";NA
275496;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Ophichthidae";"Myrophis"
293673;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Aboma"
269106;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Eleotridae";"Erotelis"
159228;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Menidia"
280975;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulopsis"
276529;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
275272;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Sphoeroides"
275688;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Citharichthys"
159703;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Chaetodipterus"
159216;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Membras"
280061;"Animalia";"Chordata";"Teleostei";"Carangaria incertae sedis";"Centropomidae";"Centropomus"
159407;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Microdesmidae";"Microdesmus"
274269;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Cynoglossidae";"Symphurus"
271991;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Ophichthidae";"Ophichthus"
159726;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Diapterus"
158786;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Citharichthys"
126113;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Cynoglossidae";"Symphurus"
277121;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Microdesmidae";"Ptereleotris"
446855;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Littorinidae";"Echinolittorina"
290548;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Oulastreidae";"Oulastrea"
151139;"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Miridae";NA
225861;"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";NA
404079;"Animalia";"Chordata";"Mammalia";"Rodentia";NA;NA
281087;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Hoplopagrus"
158695;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Opisthonema"
376073;"Plantae";"Chlorophyta";"Pyramimonadophyceae";"Pseudoscourfieldiales";"Pycnococcaceae";"Pycnococcus"
217680;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Benthosema"
103483;"Animalia";"Chordata";"Ascidiacea";"Phlebobranchia";"Ascidiidae";"Ascidia"
1490188;"Animalia";"Arthropoda";"Hexapoda";"Mantodea";"Mantidae";NA
125465;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";NA
1491405;"Animalia";"Arthropoda";"Arachnida";"Amblypygi";NA;NA
217438;"Animalia";"Chordata";"Coelacanthi";"Coelacanthiformes";"Latimeriidae";"Latimeria"
287297;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Halopterididae";"Halopteris"
1469819;"Chromista";"Oomycota";"Peronosporea";"Pythiales";"Pythiaceae";"Phytopythium"
125724;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Engraulis"
574967;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
1419961;"Animalia";"Mollusca";"Gastropoda";"Pteropoda";"Creseidae";"Boasia"
220944;"Animalia";"Arthropoda";"Copepoda";"Cyclopoida";"Oithonidae";"Oithona"
275726;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
233037;"Chromista";"Myzozoa";"Dinophyceae";"Gymnodiniales";"Kareniaceae";"Karlodinium"
159654;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Trachinotus"
572101;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Crepidula"
149631;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Melosirales";"Stephanopyxidaceae";"Stephanopyxis"
273702;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf"
374748;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Lithophyllaceae";"Titanoderma"
536544;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Trinchesiidae";"Phestilla"
117085;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Eirenidae";"Helgicirrha"
104726;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Pontellidae";"Labidocera"
149093;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Thalassionematales";"Thalassionemataceae";"Thalassionema"
128554;"Animalia";"Phoronida";NA;NA;"Phoronidae";"Phoronopsis"
275729;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
288865;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Caryophylliidae";"Heterocyathus"
136031;"Animalia";"Annelida";NA;"Sipuncula";"Sipunculidae";"Sipunculus"
206763;"Animalia";"Chordata";"Teleostei";"Lophiiformes";"Antennariidae";"Antennatus"
272648;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Benthosema"
276680;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Stegastes"
126171;"Animalia";"Chordata";"Teleostei";"Perciformes";"Scorpaenidae";"Scorpaena"
280092;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Cetengraulis"
281664;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Nematistiidae";"Nematistius"
276355;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Oligoplites"
220012;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Hemiramphidae";"Euleptorhamphus"
275931;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Hemanthias"
275504;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Opisthonema"
276028;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Pomacanthus"
273662;"Animalia";"Chordata";"Teleostei";"Mulliformes";"Mullidae";"Pseudupeneus"
159670;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Starksia"
513244;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Echinometridae";"Echinometra"
276539;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
1525634;"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Meleagris"
213126;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Oreasteridae";"Pentaceraster"
122305;"Animalia";"Nemertea";"Pilidiophora";"Heteronemertea";NA;NA
158697;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Anchoa"
1035266;"Animalia";"Porifera";"Homoscleromorpha";"Homosclerophorida";"Oscarellidae";"Oscarella"
275503;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Opisthonema"
219676;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Paracanthurus"
10327;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";NA;NA
276413;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Diapterus"
104495;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Centropagidae";"Centropages"
273272;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Caranx"
442766;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Callinectes"
158694;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Opisthonema"
276416;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Eucinostomus"
276544;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
276419;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Eucinostomus"
218384;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Atule"
126846;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Coryphaenidae";"Coryphaena"
272286;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Engraulis"
219984;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Engraulis"
275520;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Anchoa"
159854;"Animalia";"Chordata";"Teleostei";"Carangaria incertae sedis";"Polynemidae";"Polydactylus"
159600;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Dorosoma"
1485228;"Animalia";"Chordata";NA;"Squamata";"Gekkonidae";"Hemidactylus"
272130;"Animalia";"Chordata";"Teleostei";"Aulopiformes";"Synodontidae";"Synodus"
280907;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gobulus"
1605292;"Animalia";"Chordata";"Teleostei";"Cypriniformes";"Cyprinidae";"Labeo"
241019;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Sesarmidae";"Perisesarma"
574966;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
989834;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Curculionidae";"Xyleborinus"
237856;"Animalia";"Arthropoda";"Malacostraca";"Euphausiacea";"Euphausiidae";"Euphausia"
574959;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
139047;"Animalia";"Mollusca";"Gastropoda";"Pteropoda";"Hyalocylidae";"Hyalocylis"
271482;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Mobulidae";"Mobula"
246608;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Pseudo-nitzschia"
105792;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Carcharhinus"
137024;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Delphinidae";"Stenella"
279927;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Bollmannia"
1536526;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Chaenopsis"
513095;"Animalia";"Echinodermata";"Echinoidea";"Spatangoida";"Prenasteridae";"Agassizia"
966920;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Coscinodiscales";"Hemidiscaceae";"Actinocyclus"
1361131;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Mesosporaceae";"Mesospora"
205736;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Dascyllus"
158063;"Animalia";"Echinodermata";"Echinoidea";"Echinolampadacea";"Mellitidae";NA
277411;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Colocongridae";"Coloconger"
1490364;"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Formicidae";"Monomorium"
395028;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Plagusiidae";"Plagusia"
514620;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palaemonidae";"Palaemonella"
272290;"Animalia";"Chordata";"Teleostei";"Gadiformes";"Bregmacerotidae";"Bregmaceros"
987891;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Phoridae";"Megaselia"
237853;"Animalia";"Arthropoda";"Malacostraca";"Euphausiacea";"Euphausiidae";"Euphausia"
276131;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sciaenidae";"Larimus"
282781;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Sicydium"
513258;"Animalia";"Echinodermata";"Echinoidea";"Echinolampadacea";"Mellitidae";"Encope"
104906;"Animalia";"Chordata";"Leptocardii";NA;"Branchiostomatidae";"Branchiostoma"
159814;"Animalia";"Chordata";"Teleostei";"Carangaria incertae sedis";"Sphyraenidae";"Sphyraena"
127089;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Trichiuridae";"Trichiurus"
273821;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Scombridae";"Scomberomorus"
280897;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Eleotridae";"Gobiomorus"
158795;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Cyclopsetta"
277638;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Bathygobius"
1577352;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Rhencus"
158803;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Microgobius"
280976;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulopsis"
275710;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Microgobius"
271900;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Muraena"
158799;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Etropus"
276489;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Ctenogobius"
125933;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Alectis"
158878;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Syacium"
158698;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Anchoa"
158794;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Cyclopsetta"
159645;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Oligoplites"
129296;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Glyceridae";"Glycera"
446916;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Littorinidae";"Littoraria"
277620;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Bathygobius"
398538;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Diapterus"
444459;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Grapsidae";"Goniopsis"
367511;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Diogenidae";"Clibanarius"
279608;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Anchovia"
154389;"Animalia";"Chordata";"Teleostei";"Cyprinodontiformes";"Poeciliidae";NA
277804;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Eleotridae";"Eleotris"
126228;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Balistidae";"Balistes"
281188;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sciaenidae";"Isopisthus"
1603233;"Animalia";"Chordata";NA;"Sauria";"Iguanidae";"Iguana"
159662;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon"
284520;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Corynidae";"Coryne"
404099;"Animalia";"Arthropoda";"Hexapoda";"Odonata";"Libellulidae";"Orthetrum"
1461449;"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";NA
206669;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Acanthopagrus"
995389;"Animalia";"Mollusca";"Gastropoda";"Stylommatophora";"Oreohelicidae";"Oreohelix"
405962;"Animalia";"Mollusca";"Gastropoda";"Pteropoda";"Cavoliniidae";"Diacavolinia"
963520;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Lithodesmiales";"Lithodesmiaceae";"Lithodesmium"
280063;"Animalia";"Chordata";"Teleostei";"Carangaria incertae sedis";"Centropomidae";"Centropomus"
125630;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Derichthyidae";"Nessorhamphus"
283177;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Xenichthys"
153531;"Animalia";"Mollusca";"Gastropoda";"Cycloneritida";"Neritidae";"Theodoxus"
151307;"Animalia";"Chordata";"Teleostei";"Perciformes";"Percidae";"Sander"
174113;"Animalia";"Echinodermata";"Holothuroidea";"Synallactida";"Synallactidae";"Bathyplotes"
